status,error,run_timestamp_utc,m,n,k,dtype,gemm_steps_per_phase,norm_steps_per_phase,cycles,target_active_s,analysis_window_s,probe_cycle_ms,active_cuda_ms,active_wall_s,tail_start_cuda_ms,tail_end_cuda_ms,tail_window_cuda_ms,gemm_phase_count_total,norm_phase_count_total,gemm_phase_count_tail,norm_phase_count_tail,gemm_phase_cuda_total_ms_tail,norm_phase_cuda_total_ms_tail,avg_gemm_phase_ms_tail,avg_norm_phase_ms_tail,gemm_units_tail,norm_units_tail,gemm_flops_per_unit,gemm_tflops_s_tail,avg_power_watts_tail,max_power_watts_tail,min_power_watts_tail,avg_gpu_clock_mhz_tail,max_gpu_clock_mhz_tail,min_gpu_clock_mhz_tail,monitor_sample_count_tail,avg_gemm_phase_power_watts_tail,avg_norm_phase_power_watts_tail,avg_gemm_phase_clock_mhz_tail,avg_norm_phase_clock_mhz_tail,monitor_csv,phase_events_csv,eps
ok,,2026-04-28T17:26:23.076968Z,8192,8192,32768,bfloat16,1,8,1076,32.0,20.0,35.70790481567383,38870.24609375,38.87026810646057,18870.24609375,38870.24609375,20000.0,1076,1076,553,554,18212.096981048584,1758.899225473404,32.933267596832884,3.174908349229971,553,4432,8796093022208.0,267.0883779249982,397.744193877551,436.93,359.07,1267.4005102040817,1290.0,1245.0,1960,397.7790039180229,397.50861878453037,1267.3372513562388,1267.2099447513813,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g1_n8.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g1_n8.csv,1e-06
ok,,2026-04-28T17:27:04.116567Z,8192,8192,32768,bfloat16,1,16,972,32.0,20.0,39.52742385864258,37959.3515625,37.959433794021606,17959.3515625,37959.3515625,20000.0,972,972,512,513,16706.320400238037,3261.677556037903,32.629532031714916,6.3580459182025395,512,8208,8796093022208.0,269.57459928197756,395.9379030612245,449.39,347.68,1278.0994897959183,1305.0,1260.0,1960,396.1093880208333,394.33139318885446,1278.02490234375,1279.3188854489165,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g1_n16.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g1_n16.csv,1e-06
ok,,2026-04-28T17:27:43.082643Z,8192,8192,32768,bfloat16,1,32,838,32.0,20.0,45.87724685668945,37529.4140625,37.52952527999878,17529.4140625,37529.4140625,20000.0,838,838,447,448,14291.195865631104,5701.44562625885,31.97135540409643,12.726441130042076,447,14336,8796093022208.0,275.1241826013099,388.7212404287902,458.04,319.44,1301.7993874425727,1335.0,1260.0,1959,388.7190958240119,389.22683035714283,1301.9183445190156,1301.1160714285713,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g1_n32.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g1_n32.csv,1e-06
ok,,2026-04-28T17:28:21.552648Z,8192,8192,32768,bfloat16,1,64,655,32.0,20.0,58.631168365478516,37104.171875,37.1042754650116,17104.171875,37104.171875,20000.0,655,655,353,353,10989.893629074097,8991.169542312622,31.132843141852966,25.47073524734454,353,22592,8796093022208.0,282.53420293577705,380.9093791348601,478.02,280.71,1326.6412213740457,1365.0,1260.0,1965,381.4699055712937,379.94782341831916,1325.4036827195469,1328.0240793201133,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g1_n64.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g1_n64.csv,1e-06
ok,,2026-04-28T17:28:59.478933Z,8192,8192,32768,bfloat16,1,128,457,32.0,20.0,84.12774658203125,37192.234375,37.1923348903656,17192.234375,37192.234375,20000.0,457,457,246,246,7459.184642791748,12537.01530456543,30.321888791836376,50.963476847826946,246,31488,8796093022208.0,290.0905376506819,370.71429153924566,538.61,265.65,1347.6223241590214,1395.0,1275.0,1962,367.55845528455285,372.33108943089434,1352.8556910569105,1344.3658536585365,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g1_n128.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g1_n128.csv,1e-06
ok,,2026-04-28T17:29:37.388976Z,8192,8192,32768,bfloat16,1,512,162,32.0,20.0,237.71136474609375,37926.7109375,37.92679262161255,17926.7109375,37926.7109375,20000.0,162,162,85,85,2551.8745651245117,17349.46405029297,30.022053707347197,204.11134176815258,85,43520,8796093022208.0,292.98771856021835,321.6496994396332,521.33,255.27,1381.8110035659704,1410.0,1275.0,1963,291.9073137254902,325.550380495356,1404.1764705882354,1378.4572091994692,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g1_n512.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g1_n512.csv,1e-06
ok,,2026-04-28T17:30:16.004898Z,8192,8192,32768,bfloat16,1,1024,87,32.0,20.0,441.459716796875,38130.7109375,38.130783796310425,18130.7109375,38130.7109375,20000.0,87,87,45,45,1347.6700134277344,18375.386199951172,29.94822252061632,408.34191555447046,45,46080,8796093022208.0,293.7100195563453,309.02722873153334,539.47,256.12,1395.1604686704025,1410.0,1275.0,1963,299.34355555555555,309.6358334688347,1409.2222222222222,1393.9532520325204,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g1_n1024.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g1_n1024.csv,1e-06
ok,,2026-04-28T17:30:54.985334Z,8192,8192,32768,bfloat16,1,2048,46,32.0,20.0,850.0223999023438,38949.55859375,38.94963192939758,18949.55859375,38949.55859375,20000.0,46,46,23,23,688.5744609832764,18786.07879638672,29.938020042751145,816.7860346255095,23,47104,8796093022208.0,293.8101120129949,302.74343352012227,529.97,272.87,1402.9164544065206,1410.0,1275.0,1963,297.4304347826087,303.15196517713366,1408.9130434782608,1402.4996980676328,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g1_n2048.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g1_n2048.csv,1e-06
ok,,2026-04-28T17:31:35.166258Z,8192,8192,32768,bfloat16,1,4096,24,32.0,20.0,1667.23583984375,39927.765625,39.92783045768738,19927.765625,39927.765625,20000.0,24,24,12,12,359.60319900512695,19604.658081054688,29.966933250427246,1633.7215067545574,12,49152,8796093022208.0,293.52663312928735,298.1360163015792,514.94,272.91,1405.7131940906775,1410.0,1290.0,1963,294.24833333333333,298.2180784808489,1410.0,1405.630725931677,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g1_n4096.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g1_n4096.csv,1e-06
ok,,2026-04-28T17:32:17.130168Z,8192,8192,32768,bfloat16,2,8,545,32.0,20.0,70.58432006835938,38158.0234375,38.158129930496216,18158.0234375,38158.0234375,20000.0,545,545,286,287,19077.524490356445,912.0307216644287,66.70463108516239,3.177807392558985,572,2296,8796093022208.0,263.7326038420915,397.95392566191447,425.96,356.44,1252.1563136456211,1275.0,1215.0,1964,397.9153787878788,399.2263440860215,1252.2477522477523,1252.258064516129,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g2_n8.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g2_n8.csv,1e-06
ok,,2026-04-28T17:32:56.059614Z,8192,8192,32768,bfloat16,2,16,528,32.0,20.0,72.74393463134766,38332.19921875,38.33237290382385,18332.19921875,38332.19921875,20000.0,528,528,275,276,18207.136680603027,1756.9658799171448,66.20776974764738,6.365818405496901,550,4416,8796093022208.0,265.7118056002954,396.71032077393073,436.07,343.65,1260.465885947047,1290.0,1245.0,1964,396.6086008658009,397.70617142857145,1260.6454545454546,1259.142857142857,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g2_n16.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g2_n16.csv,1e-06
ok,,2026-04-28T17:33:35.152142Z,8192,8192,32768,bfloat16,2,32,487,32.0,20.0,78.98931121826172,38147.9921875,38.148118019104004,18147.9921875,38147.9921875,20000.0,487,487,255,256,16723.594261169434,3261.3621740341187,65.58272259282131,12.739695992320776,510,8192,8796093022208.0,268.24421660014525,394.28373727087575,454.01,305.55,1269.9821792260693,1320.0,1230.0,1964,393.76259757236227,396.72521484375,1270.8081232492998,1266.064453125,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g2_n32.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g2_n32.csv,1e-06
ok,,2026-04-28T17:34:14.042979Z,8192,8192,32768,bfloat16,2,64,419,32.0,20.0,91.79443359375,37682.2109375,37.68233799934387,17682.2109375,37682.2109375,20000.0,419,419,222,223,14303.972358703613,5683.401735305786,64.43230792208834,25.486106436348816,444,14272,8796093022208.0,273.0336163914616,387.27321792260693,477.12,263.92,1285.4709775967412,1350.0,1230.0,1964,386.92885564135565,387.96180119581464,1286.7487129987128,1282.286995515695,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g2_n64.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g2_n64.csv,1e-06
ok,,2026-04-28T17:34:52.427262Z,8192,8192,32768,bfloat16,2,128,328,32.0,20.0,117.20909118652344,37498.09765625,37.49821591377258,17498.09765625,37498.09765625,20000.0,328,328,174,175,11021.024242401123,8919.69331741333,63.3392197839145,50.969676099504746,348,22400,8796093022208.0,277.74554382628617,374.8053846153846,508.93,262.75,1310.3489556800814,1380.0,1230.0,1963,376.0507772304324,373.3670495238095,1311.0529556650247,1309.5342857142857,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g2_n128.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g2_n128.csv,1e-06
ok,,2026-04-28T17:35:30.606218Z,8192,8192,32768,bfloat16,2,512,142,32.0,20.0,271.214599609375,37888.16796875,37.88826584815979,17888.16796875,37888.16796875,20000.0,142,142,74,75,4647.600112915039,15307.262985229492,62.80540693128431,204.0968398030599,148,38400,8796093022208.0,280.10623454225356,331.8076183206107,562.87,259.03,1359.7022900763359,1410.0,1230.0,1965,297.550814028314,342.47261904761905,1393.7403474903474,1349.4790476190476,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g2_n512.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g2_n512.csv,1e-06
ok,,2026-04-28T17:36:09.218213Z,8192,8192,32768,bfloat16,2,1024,81,32.0,20.0,474.956787109375,38141.0,38.14108490943909,18141.0,38141.0,20000.0,81,81,42,42,2631.764995574951,17148.291107177734,62.66107132321312,408.2926454089937,84,43008,8796093022208.0,280.75144061411663,316.49048904737646,518.7,265.11,1381.7804381049414,1410.0,1230.0,1963,305.570447845805,318.4718797388249,1397.142857142857,1379.1366367372464,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g2_n1024.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g2_n1024.csv,1e-06
ok,,2026-04-28T17:36:48.239629Z,8192,8192,32768,bfloat16,2,2048,44,32.0,20.0,883.3433837890625,38688.21875,38.68829345703125,18688.21875,38688.21875,20000.0,44,44,22,22,1376.2314224243164,17967.08660888672,62.555973746559836,816.6857549493963,44,45056,8796093022208.0,281.2231189252882,307.8471195928753,558.53,263.34,1395.7251908396947,1410.0,1230.0,1965,309.07646103896104,308.09686637205385,1396.2012987012988,1395.2319023569023,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g2_n2048.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g2_n2048.csv,1e-06
ok,,2026-04-28T17:37:28.200118Z,8192,8192,32768,bfloat16,2,4096,23,32.0,20.0,1702.8577880859375,39015.10546875,39.01519751548767,19015.10546875,39015.10546875,20000.0,23,23,11,11,689.972225189209,17968.756713867188,62.72474774447355,1633.5233376242898,22,45056,8796093022208.0,280.4664295515798,305.16094291539247,521.33,245.68,1400.7645259938838,1410.0,1230.0,1962,302.849696969697,305.6352753740825,1400.6818181818182,1400.0644586391868,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g2_n4096.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g2_n4096.csv,1e-06
ok,,2026-04-28T17:38:09.288766Z,8192,8192,32768,bfloat16,4,8,283,32.0,20.0,135.88479614257812,38867.73046875,38.867865324020386,18867.73046875,38867.73046875,20000.0,283,283,145,146,19438.486587524414,464.2754497528076,134.05852818982353,3.17996883392334,580,1168,8796093022208.0,262.4553063794032,397.3283198789102,423.8,357.84,1245.143794147326,1275.0,1215.0,1982,397.27436832133384,401.27428571428567,1245.3455854490337,1241.6326530612246,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g4_n8.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g4_n8.csv,1e-06
ok,,2026-04-28T17:38:48.831908Z,8192,8192,32768,bfloat16,4,16,275,32.0,20.0,140.01869201660156,38554.13671875,38.55427813529968,18554.13671875,38554.13671875,20000.0,275,275,142,143,18996.703186035156,910.474235534668,133.77959990165604,6.366952696046629,568,2288,8796093022208.0,263.00252142102914,397.5352393075356,445.17,341.85,1247.825865580448,1290.0,1215.0,1964,397.3266785327349,399.18875,1248.041905277821,1244.4886363636363,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g4_n16.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g4_n16.csv,1e-06
ok,,2026-04-28T17:39:28.059615Z,8192,8192,32768,bfloat16,4,32,262,32.0,20.0,146.8221435546875,38108.859375,38.10900020599365,18108.859375,38108.859375,20000.0,262,262,137,138,18169.843719482422,1758.3124465942383,132.62659649257242,12.741394540537959,548,4416,8796093022208.0,265.2889617868046,397.5520763358778,446.17,303.52,1257.8396946564885,1305.0,1230.0,1965,397.457077885618,400.0698913043478,1258.6983636801156,1250.054347826087,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g4_n32.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g4_n32.csv,1e-06
ok,,2026-04-28T17:40:06.837650Z,8192,8192,32768,bfloat16,4,64,242,32.0,20.0,159.27296447753906,37982.98828125,37.983137130737305,17982.98828125,37982.98828125,20000.0,242,242,127,128,16690.847717285156,3262.0410766601562,131.42399777389886,25.48469591140747,508,8192,8796093022208.0,267.71649534937296,393.33791708796764,486.12,266.82,1268.8119312436804,1350.0,1230.0,1978,392.51486638689397,397.25049479166665,1272.4810720775288,1249.453125,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g4_n64.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g4_n64.csv,1e-06
ok,,2026-04-28T17:40:45.485980Z,8192,8192,32768,bfloat16,4,128,208,32.0,20.0,185.0603485107422,37752.96484375,37.75308537483215,17752.96484375,37752.96484375,20000.0,208,208,110,110,14361.480163574219,5607.080959320068,130.55891057794744,50.97346326654608,440,14080,8796093022208.0,269.490392751293,384.1475763747454,491.35,264.79,1285.7459266802443,1380.0,1230.0,1964,376.2084679487179,404.4380545454546,1297.9860139860139,1254.6545454545455,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g4_n128.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g4_n128.csv,1e-06
ok,,2026-04-28T17:41:23.909586Z,8192,8192,32768,bfloat16,4,512,114,32.0,20.0,338.18316650390625,38045.57421875,38.04571771621704,18045.57421875,38045.57421875,20000.0,114,114,59,60,7649.926132202148,12245.569564819336,129.6597649525788,204.09282608032225,236,30720,8796093022208.0,271.35921541813826,344.8483553971487,548.45,259.35,1338.3299389002036,1410.0,1230.0,1964,332.19578009561064,353.3043412698413,1346.6558018252933,1333.2577380952382,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g4_n512.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g4_n512.csv,1e-06
ok,,2026-04-28T17:42:02.718155Z,8192,8192,32768,bfloat16,4,1024,72,32.0,20.0,540.76416015625,38719.5390625,38.71966290473938,18719.5390625,38719.5390625,20000.0,72,72,37,37,4791.239700317383,15107.294158935547,129.4929648734428,408.30524753879854,148,37888,8796093022208.0,271.70875362394173,324.70305498981674,477.48,262.2,1366.7642566191446,1410.0,1245.0,1964,333.59191614691616,322.07598022412657,1350.5431392931393,1371.5925346077786,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g4_n1024.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g4_n1024.csv,1e-06
ok,,2026-04-28T17:42:42.384493Z,8192,8192,32768,bfloat16,4,2048,41,32.0,20.0,949.2234497070312,38792.625,38.792733907699585,18792.625,38792.625,20000.0,41,41,21,21,2718.09228515625,17152.16290283203,129.43296595982142,816.7696620396206,84,43008,8796093022208.0,271.83470476720686,309.26727959697735,532.85,263.34,1384.5188916876575,1410.0,1245.0,1985,323.7020054945055,307.0386622037252,1346.6712454212454,1390.3492896932937,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g4_n2048.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g4_n2048.csv,1e-06
ok,,2026-04-28T17:43:22.505076Z,8192,8192,32768,bfloat16,4,4096,22,32.0,20.0,1766.16650390625,38782.43359375,38.78251123428345,18782.43359375,38782.43359375,20000.0,22,22,11,11,1423.2453155517578,17969.185913085938,129.38593777743253,1633.5623557350852,44,45056,8796093022208.0,271.93350910634166,298.21022912423626,524.21,234.72,1396.7948065173116,1410.0,1245.0,1964,345.94823426573424,294.7577125211745,1350.839160839161,1400.0089815076228,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g4_n4096.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g4_n4096.csv,1e-06
ok,,2026-04-28T17:44:03.422135Z,8192,8192,32768,bfloat16,8,8,144,32.0,20.0,268.0791015625,38797.97265625,38.79808497428894,18797.97265625,38797.97265625,20000.0,144,144,74,75,19718.1328125,238.21005129814148,266.46125422297297,3.176134017308553,592,600,8796093022208.0,264.0862153969294,398.1963238289205,426.38,362.14,1252.7520366598778,1275.0,1215.0,1964,398.20068356818354,397.3442857142857,1252.7096327096328,1255.7142857142858,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g8_n8.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g8_n8.csv,1e-06
ok,,2026-04-28T17:44:42.931833Z,8192,8192,32768,bfloat16,8,16,142,32.0,20.0,271.2586364746094,38685.4453125,38.68562316894531,18685.4453125,38685.4453125,20000.0,142,142,73,74,19420.45687866211,470.80140495300293,266.03365587208367,6.362181148013553,584,1184,8796093022208.0,264.5106836087658,397.7486615776081,431.59,336.46,1255.5343511450383,1305.0,1230.0,1965,397.7302052843149,398.6309756097561,1255.5851188385434,1256.7073170731708,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g8_n16.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g8_n16.csv,1e-06
ok,,2026-04-28T17:45:22.345925Z,8192,8192,32768,bfloat16,8,32,139,32.0,20.0,277.61663818359375,38614.9296875,38.615113735198975,18614.9296875,38614.9296875,20000.0,139,139,72,72,19081.390197753906,916.6991376876831,265.0193083021376,12.731932467884487,576,2304,8796093022208.0,265.52308444424546,397.633582697201,444.85,304.97,1262.030534351145,1320.0,1230.0,1965,397.6386088714783,397.986875,1262.3079772079773,1257.1875,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g8_n32.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g8_n32.csv,1e-06
ok,,2026-04-28T17:46:01.686916Z,8192,8192,32768,bfloat16,8,64,133,32.0,20.0,290.3480224609375,38469.01171875,38.46915531158447,18469.01171875,38469.01171875,20000.0,133,133,69,70,18205.64273071289,1782.9386253356934,263.84989464801293,25.470551790509905,552,4480,8796093022208.0,266.6999138716311,396.63555158324823,476.03,267.1,1266.8488253319715,1350.0,1245.0,1958,396.37362006688966,399.4047380952381,1267.7053511705685,1258.3214285714287,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g8_n64.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g8_n64.csv,1e-06
ok,,2026-04-28T17:46:40.891178Z,8192,8192,32768,bfloat16,8,128,122,32.0,20.0,315.8425598144531,38335.125,38.33526277542114,18335.125,38335.125,20000.0,122,122,63,64,16585.282592773438,3261.283348083496,263.25845385354665,50.95755231380463,504,8192,8796093022208.0,267.2990863070663,388.9716997455471,497.4,262.79,1277.2900763358778,1380.0,1245.0,1965,388.04787887667885,395.76690625,1279.8468864468864,1266.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g8_n128.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g8_n128.csv,1e-06
ok,,2026-04-28T17:47:19.982602Z,8192,8192,32768,bfloat16,8,512,82,32.0,20.0,468.9715270996094,38209.4140625,38.20953178405762,18209.4140625,38209.4140625,20000.0,82,82,42,43,10991.73779296875,8775.418853759766,261.70804268973217,204.07950822697129,336,22016,8796093022208.0,268.8826199395394,360.53224427480916,530.0,265.11,1314.7404580152672,1410.0,1215.0,1965,372.12538388278386,344.7715249169435,1302.326923076923,1331.0539867109635,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g8_n512.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g8_n512.csv,1e-06
ok,,2026-04-28T17:47:59.071236Z,8192,8192,32768,bfloat16,8,1024,58,32.0,20.0,673.1212768554688,38872.60546875,38.872700929641724,18872.60546875,38872.60546875,20000.0,58,58,29,30,7588.0662841796875,12248.16943359375,261.6574580751616,408.272314453125,232,30720,8796093022208.0,268.9346013498703,337.57002544529263,557.08,244.9,1346.175572519084,1410.0,1245.0,1965,377.829423872679,312.4540713414634,1308.1527851458886,1370.0981707317073,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g8_n1024.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g8_n1024.csv,1e-06
ok,,2026-04-28T17:48:39.013248Z,8192,8192,32768,bfloat16,8,2048,36,32.0,20.0,1081.5477294921875,38828.765625,38.82883882522583,18828.765625,38828.765625,20000.0,36,36,18,18,4714.271789550781,14700.521362304688,261.9039883083767,816.6956312391493,144,36864,8796093022208.0,268.6814532003571,319.1435470737913,510.65,263.92,1369.9312977099237,1410.0,1245.0,1965,373.2106435897436,302.8725406378601,1301.0820512820512,1390.398533950617,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g8_n2048.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g8_n2048.csv,1e-06
ok,,2026-04-28T17:49:19.302164Z,8192,8192,32768,bfloat16,8,4096,21,32.0,20.0,1898.3731689453125,39796.4375,39.796507835388184,19796.4375,39796.4375,20000.0,21,21,10,10,2614.576141357422,16335.287475585938,261.4576141357422,1633.5287475585938,80,40960,8796093022208.0,269.1401602904948,308.922951653944,521.32,272.62,1389.9389312977098,1410.0,1245.0,1965,377.54556461538465,298.8665038431677,1308.4384615384615,1401.8208074534161,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g8_n4096.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g8_n4096.csv,1e-06
ok,,2026-04-28T17:50:01.371765Z,8192,8192,32768,bfloat16,12,8,96,32.0,20.0,400.5079040527344,38559.48828125,38.55962657928467,18559.48828125,38559.48828125,20000.0,96,96,49,50,19534.325744628906,158.74867486953735,398.6597090740593,3.174973497390747,588,400,8796093022208.0,264.76996261211673,398.79385241730284,426.83,363.86,1255.969465648855,1275.0,1245.0,1965,398.8326639194139,398.8121428571429,1255.9566326530612,1257.857142857143,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g12_n8.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g12_n8.csv,1e-06
