status,error,run_timestamp_utc,m,n,k,dtype,gemm_steps_per_phase,norm_steps_per_phase,cycles,target_active_s,analysis_window_s,probe_cycle_ms,active_cuda_ms,active_wall_s,tail_start_cuda_ms,tail_end_cuda_ms,tail_window_cuda_ms,gemm_phase_count_total,norm_phase_count_total,gemm_phase_count_tail,norm_phase_count_tail,gemm_phase_cuda_total_ms_tail,norm_phase_cuda_total_ms_tail,avg_gemm_phase_ms_tail,avg_norm_phase_ms_tail,gemm_units_tail,norm_units_tail,gemm_flops_per_unit,gemm_tflops_s_tail,avg_power_watts_tail,max_power_watts_tail,min_power_watts_tail,avg_gpu_clock_mhz_tail,max_gpu_clock_mhz_tail,min_gpu_clock_mhz_tail,monitor_sample_count_tail,avg_gemm_phase_power_watts_tail,avg_norm_phase_power_watts_tail,avg_gemm_phase_clock_mhz_tail,avg_norm_phase_clock_mhz_tail,monitor_csv,phase_events_csv,eps
ok,,2026-04-28T18:16:02.552380Z,8192,8192,32768,bfloat16,22,128,50,32.0,20.0,783.1183471679688,35116.625,35.1168487071991,15116.625,35116.625,20000.0,50,50,28,29,18234.381408691406,1480.0957489013672,651.2279074532645,51.03778444487473,616,3712,8796093022208.0,297.1525702044082,341.7949668536461,352.9,276.94,1410.0,1410.0,1410.0,1961,341.12578249007936,348.25234482758617,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g22_n128.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g22_n128.csv,1e-06
ok,,2026-04-28T18:16:38.841810Z,8192,8192,32768,bfloat16,22,512,41,32.0,20.0,940.031005859375,35100.390625,35.100568771362305,15100.390625,35100.390625,20000.0,41,41,23,24,14994.732055664062,4900.51171875,651.944871985394,204.18798828125,506,12288,8796093022208.0,296.82578206230824,326.92086180520147,346.55,269.74,1410.0,1410.0,1410.0,1961,331.3220651095583,313.0438125,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g22_n512.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g22_n512.csv,1e-06
ok,,2026-04-28T18:17:15.265767Z,8192,8192,32768,bfloat16,22,1024,34,32.0,20.0,1139.4283447265625,36049.69921875,36.04986214637756,16049.69921875,36049.69921875,20000.0,34,34,18,19,11733.174255371094,7759.7071533203125,651.843014187283,408.4056396484375,396,19456,8796093022208.0,296.8721644272725,315.4264132653061,345.7,268.27,1410.0,1410.0,1410.0,1960,330.4000168099647,290.93835526315786,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g22_n1024.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g22_n1024.csv,1e-06
ok,,2026-04-28T18:17:52.827953Z,8192,8192,32768,bfloat16,22,2048,25,32.0,20.0,1548.08935546875,36717.56640625,36.717697858810425,16717.56640625,36717.56640625,20000.0,25,25,13,14,8474.8974609375,11435.080688476562,651.9151893028846,816.7914777483259,286,28672,8796093022208.0,296.8392969881669,300.5725829504849,344.84,267.41,1410.0,1410.0,1410.0,1959,328.6519425366301,279.41404295732593,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g22_n2048.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g22_n2048.csv,1e-06
ok,,2026-04-28T18:18:31.459343Z,8192,8192,32768,bfloat16,22,4096,17,32.0,20.0,2364.757080078125,38844.2578125,38.84438991546631,18844.2578125,38844.2578125,20000.0,17,17,8,9,5210.8687744140625,14702.61962890625,651.3585968017578,1633.6244032118057,176,36864,8796093022208.0,297.09294916617546,284.0172485962226,339.04,263.38,1410.0,1410.0,1410.0,1959,324.8898167782738,269.23775001817563,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g22_n4096.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g22_n4096.csv,1e-06
ok,,2026-04-28T18:19:13.040189Z,8192,8192,32768,bfloat16,24,8,48,32.0,20.0,801.328125,34300.25390625,34.300377368927,14300.25390625,34300.25390625,20000.0,48,48,27,28,19205.65447998047,89.0552306175232,711.3205362955729,3.1805439506258284,648,224,8796093022208.0,296.78073633638445,344.820362244898,347.51,330.65,1410.0,1410.0,1410.0,1960,344.8254751169389,345.15,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g24_n8.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g24_n8.csv,1e-06
ok,,2026-04-28T18:19:48.529474Z,8192,8192,32768,bfloat16,24,16,48,32.0,20.0,804.4338989257812,34448.37109375,34.44852900505066,14448.37109375,34448.37109375,20000.0,48,48,27,28,19204.175842285156,178.3767032623291,711.2657719364872,6.370596545083182,648,448,8796093022208.0,296.8035871573514,344.89321756894793,347.19,321.14,1410.0,1410.0,1410.0,1958,344.87334736599956,345.11764705882354,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g24_n16.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g24_n16.csv,1e-06
ok,,2026-04-28T18:20:24.165215Z,8192,8192,32768,bfloat16,24,32,48,32.0,20.0,810.0669555664062,34751.69921875,34.75184488296509,14751.69921875,34751.69921875,20000.0,48,48,27,28,19201.201110839844,357.0647029876709,711.155596697772,12.752310820988246,648,896,8796093022208.0,296.84956922684285,344.4834435401831,347.68,302.33,1410.0,1410.0,1410.0,1966,344.4375267104505,345.5175,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g24_n32.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g24_n32.csv,1e-06
ok,,2026-04-28T18:21:00.118729Z,8192,8192,32768,bfloat16,24,64,47,32.0,20.0,821.5347290039062,34620.66015625,34.62079119682312,14620.66015625,34620.66015625,20000.0,47,47,27,28,19197.203491210938,714.4509449005127,711.0075367115162,25.51610517501831,648,1792,8796093022208.0,296.911385087956,343.51491353001023,348.0,285.93,1410.0,1410.0,1410.0,1966,343.3939870408711,346.32761904761907,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g24_n64.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g24_n64.csv,1e-06
ok,,2026-04-28T18:21:35.951882Z,8192,8192,32768,bfloat16,24,128,46,32.0,20.0,849.5851440429688,35052.2421875,35.05239510536194,15052.2421875,35052.2421875,20000.0,46,46,26,27,18486.239318847656,1378.0459518432617,711.0092045710637,51.03873895715784,624,3456,8796093022208.0,296.91068860402135,340.78909647779477,347.15,274.62,1410.0,1410.0,1410.0,1959,340.4591554387641,344.7728148148148,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g24_n128.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g24_n128.csv,1e-06
ok,,2026-04-28T18:22:12.231505Z,8192,8192,32768,bfloat16,24,512,39,32.0,20.0,1001.533447265625,35690.5234375,35.69062685966492,15690.5234375,35690.5234375,20000.0,39,39,21,22,14929.263671875,4492.294158935547,710.9173177083334,204.19518904252485,504,11264,8796093022208.0,296.9490646443953,328.4480867346939,346.29,270.9,1410.0,1410.0,1410.0,1960,332.58599802819674,312.9471052631579,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g24_n512.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g24_n512.csv,1e-06
ok,,2026-04-28T18:22:49.302087Z,8192,8192,32768,bfloat16,24,1024,32,32.0,20.0,1206.3118896484375,35805.15625,35.80524921417236,15805.15625,35805.15625,20000.0,32,32,17,18,12075.905944824219,7351.460876464844,710.3474085190717,408.4144931369358,408,18432,8796093022208.0,297.18730581857835,313.15184277692697,340.75,266.56,1410.0,1410.0,1410.0,1959,326.9500214346608,288.5865138888889,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g24_n1024.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g24_n1024.csv,1e-06
ok,,2026-04-28T18:23:26.693343Z,8192,8192,32768,bfloat16,24,2048,24,32.0,20.0,1614.6810302734375,36666.15625,36.666231870651245,16666.15625,36666.15625,20000.0,24,24,13,13,9242.651611328125,10618.408935546875,710.9732008713943,816.8006873497596,312,26624,8796093022208.0,296.9257241682987,302.82191836734694,343.65,267.68,1410.0,1410.0,1410.0,1960,329.7082852365026,279.8676730769231,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g24_n2048.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g24_n2048.csv,1e-06
ok,,2026-04-28T18:24:05.351251Z,8192,8192,32768,bfloat16,24,4096,16,32.0,20.0,2427.85888671875,37507.05078125,37.50711631774902,17507.05078125,37507.05078125,20000.0,16,16,8,8,5684.7545166015625,13069.302734375,710.5943145751953,1633.662841796875,192,32768,8796093022208.0,297.0840438812049,284.98432584269665,341.67,263.65,1410.0,1410.0,1410.0,1958,324.4862375776397,269.78291930318323,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g24_n4096.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g24_n4096.csv,1e-06
ok,,2026-04-28T18:24:45.656799Z,8192,8192,32768,bfloat16,32,8,37,32.0,20.0,1063.0419921875,35213.39453125,35.21351861953735,15213.39453125,35213.39453125,20000.0,37,37,21,22,19916.419067382812,69.96787095069885,948.4009079706101,3.1803577704863115,672,176,8796093022208.0,296.7890207032347,342.0573163265306,344.33,327.48,1410.0,1410.0,1410.0,1960,342.0565543462867,342.79333333333335,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g32_n8.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g32_n8.csv,1e-06
ok,,2026-04-28T18:25:22.307941Z,8192,8192,32768,bfloat16,32,16,37,32.0,20.0,1064.9876708984375,35325.18359375,35.3252649307251,15325.18359375,35325.18359375,20000.0,37,37,20,21,18965.83465576172,133.7671675682068,948.2917327880859,6.369865122295561,640,336,8796093022208.0,296.8231895084516,341.74794897959185,343.65,338.17,1410.0,1410.0,1410.0,1960,341.75727156132814,341.8535714285714,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g32_n16.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g32_n16.csv,1e-06
ok,,2026-04-28T18:25:59.072746Z,8192,8192,32768,bfloat16,32,32,36,32.0,20.0,1072.8253173828125,34598.45703125,34.59853434562683,14598.45703125,34598.45703125,20000.0,36,36,20,21,18964.02734375,267.7759962081909,948.2013671875,12.751237914675759,640,672,8796093022208.0,296.85147738771013,341.1498470948012,343.65,297.72,1410.0,1410.0,1410.0,1962,341.10364378860675,342.0728571428571,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g32_n32.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g32_n32.csv,1e-06
ok,,2026-04-28T18:26:35.120972Z,8192,8192,32768,bfloat16,32,64,36,32.0,20.0,1086.8541259765625,35055.56640625,35.055649280548096,15055.56640625,35055.56640625,20000.0,36,36,20,21,18961.855529785156,535.8858222961426,948.0927764892579,25.518372490292503,640,1344,8796093022208.0,296.8854775509885,340.16685015290517,343.97,281.87,1410.0,1410.0,1410.0,1962,340.0875408746382,341.3202380952381,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g32_n64.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g32_n64.csv,1e-06
ok,,2026-04-28T18:27:11.635299Z,8192,8192,32768,bfloat16,32,128,35,32.0,20.0,1112.7562255859375,34974.55078125,34.974621057510376,14974.55078125,34974.55078125,20000.0,35,35,20,20,18964.114379882812,1020.7580184936523,948.2057189941406,51.03790092468262,640,2560,8796093022208.0,296.85011498269114,338.7259582059123,344.25,270.0,1410.0,1410.0,1410.0,1962,338.79273132578356,337.4277,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g32_n128.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g32_n128.csv,1e-06
ok,,2026-04-28T18:27:48.099160Z,8192,8192,32768,bfloat16,32,512,31,32.0,20.0,1265.1151123046875,35724.56640625,35.7246367931366,15724.56640625,35724.56640625,20000.0,31,31,17,18,16119.613342285156,3675.4022369384766,948.2125495461856,204.1890131632487,544,9216,8796093022208.0,296.8479765906598,328.47941265822783,343.97,266.28,1410.0,1410.0,1410.0,1975,332.8472322257661,308.4051791283765,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g32_n512.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g32_n512.csv,1e-06
ok,,2026-04-28T18:28:25.457495Z,8192,8192,32768,bfloat16,32,1024,27,32.0,20.0,1469.05908203125,36631.98828125,36.63203525543213,16631.98828125,36631.98828125,20000.0,27,27,14,15,13277.548522949219,6126.068695068359,948.3963230678013,408.404579671224,448,15360,8796093022208.0,296.79045549244836,319.18757070707073,344.25,265.96,1410.0,1410.0,1410.0,1980,331.842132986034,289.56189186991867,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g32_n1024.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g32_n1024.csv,1e-06
ok,,2026-04-28T18:29:03.932037Z,8192,8192,32768,bfloat16,32,2048,21,32.0,20.0,1877.4569091796875,37070.046875,37.07008457183838,17070.046875,37070.046875,20000.0,21,21,11,11,10433.360961914062,8984.824768066406,948.4873601740056,816.8022516424006,352,22528,8796093022208.0,296.761969141073,305.7202804691484,343.97,265.11,1410.0,1410.0,1410.0,1961,332.4627468230694,277.22634567901235,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g32_n2048.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g32_n2048.csv,1e-06
ok,,2026-04-28T18:29:43.249432Z,8192,8192,32768,bfloat16,32,4096,15,32.0,20.0,2695.29296875,38715.37109375,38.715407609939575,18715.37109375,38715.37109375,20000.0,15,15,7,8,6631.454650878906,13069.158569335938,947.3506644112723,1633.6448211669922,224,32768,8796093022208.0,297.118044336389,288.72426823049466,338.76,261.93,1410.0,1410.0,1410.0,1961,327.48248196754156,267.9733877620342,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g32_n4096.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g32_n4096.csv,1e-06
ok,,2026-04-28T18:30:25.023257Z,8192,8192,32768,bfloat16,48,8,25,32.0,20.0,1592.026123046875,35629.22265625,35.62932109832764,15629.22265625,35629.22265625,20000.0,25,25,14,15,19897.067626953125,47.70201516151428,1421.2191162109375,3.180134344100952,672,120,8796093022208.0,297.077671029102,393.16511473737893,396.2,366.17,1410.0,1410.0,1410.0,1961,393.17502653901727,393.37125,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g48_n8.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g48_n8.csv,1e-06
ok,,2026-04-28T18:31:02.618634Z,8192,8192,32768,bfloat16,48,16,24,32.0,20.0,1600.1177978515625,34261.32421875,34.261497497558594,14261.32421875,34261.32421875,20000.0,24,24,14,15,19894.121704101562,95.55558395385742,1421.0086931501116,6.370372263590495,672,240,8796093022208.0,297.1216623101845,394.68108618052014,397.38,353.76,1410.0,1410.0,1410.0,1961,394.67945338423135,395.41333333333336,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g48_n16.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g48_n16.csv,1e-06
ok,,2026-04-28T18:31:38.848886Z,8192,8192,32768,bfloat16,48,32,24,32.0,20.0,1607.8837890625,34411.390625,34.41155767440796,14411.390625,34411.390625,20000.0,24,24,13,14,18471.5244140625,178.54156589508057,1420.886493389423,12.752968992505755,624,448,8796093022208.0,297.14721550968255,394.31119387755103,397.12,321.41,1410.0,1410.0,1410.0,1960,394.5006984346589,395.7807142857143,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g48_n32.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g48_n32.csv,1e-06
ok,,2026-04-28T18:32:15.240065Z,8192,8192,32768,bfloat16,48,64,24,32.0,20.0,1621.1209716796875,34715.48828125,34.71567249298096,14715.48828125,34715.48828125,20000.0,24,24,13,14,18471.476196289062,357.1650562286377,1420.882784329928,25.51178973061698,624,896,8796093022208.0,297.1479911800709,393.03709035222056,397.38,264.25,1410.0,1410.0,1410.0,1959,392.8064743062693,395.87666666666667,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g48_n64.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g48_n64.csv,1e-06
ok,,2026-04-28T18:32:51.943186Z,8192,8192,32768,bfloat16,48,128,24,32.0,20.0,1646.7589111328125,35326.94140625,35.327138900756836,15326.94140625,35326.94140625,20000.0,24,24,13,14,18471.139282226562,714.526725769043,1420.8568678635818,51.037623269217356,624,1792,8796093022208.0,297.1534111671839,390.96824810126583,397.98,237.36,1410.0,1410.0,1410.0,1975,390.7125155314607,391.0794761904762,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g48_n128.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g48_n128.csv,1e-06
ok,,2026-04-28T18:33:29.284577Z,8192,8192,32768,bfloat16,48,512,22,32.0,20.0,1798.10400390625,35753.41796875,35.75354218482971,15753.41796875,35753.41796875,20000.0,22,22,12,13,17052.141357421875,2654.6278228759766,1421.0117797851562,204.20214022122897,576,6656,8796093022208.0,297.1210169206469,373.5476887755102,397.12,230.45,1410.0,1410.0,1410.0,1960,380.3888726019184,327.0767307692308,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g48_n512.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g48_n512.csv,1e-06
ok,,2026-04-28T18:34:07.209414Z,8192,8192,32768,bfloat16,48,1024,20,32.0,20.0,2001.623046875,36600.21875,36.6003315448761,16600.21875,36600.21875,20000.0,20,20,10,11,14216.473510742188,4492.5224609375,1421.6473510742187,408.4111328125,480,11264,8796093022208.0,296.98818398736773,356.4234336734694,396.52,226.09,1410.0,1410.0,1410.0,1960,377.6732268756424,280.3741856984479,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g48_n1024.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g48_n1024.csv,1e-06
ok,,2026-04-28T18:34:46.179451Z,8192,8192,32768,bfloat16,48,2048,16,32.0,20.0,2409.387939453125,35819.94140625,35.8200318813324,15819.94140625,35819.94140625,20000.0,16,16,8,9,11375.729614257812,7351.215148925781,1421.9662017822266,816.8016832139757,384,18432,8796093022208.0,296.9215896529766,329.1635666836995,389.27,224.11,1410.0,1410.0,1410.0,1957,373.3733273381295,250.8914166666667,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g48_n2048.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g48_n2048.csv,1e-06
ok,,2026-04-28T18:35:24.770483Z,8192,8192,32768,bfloat16,48,4096,12,32.0,20.0,3225.47802734375,36668.86328125,36.66894197463989,16668.86328125,36668.86328125,20000.0,12,12,6,7,8533.541870117188,11435.460571289062,1422.2569783528645,1633.6372244698662,288,28672,8796093022208.0,296.86088484160865,292.426988259316,387.55,220.34,1410.0,1410.0,1410.0,1959,371.12825590955805,233.06311129829288,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g48_n4096.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g48_n4096.csv,1e-06
ok,,2026-04-28T18:36:05.029962Z,8192,8192,32768,bfloat16,64,8,19,32.0,20.0,2070.20849609375,36056.734375,36.05688810348511,16056.734375,36056.734375,20000.0,19,19,10,11,18945.032104492188,34.97779107093811,1894.5032104492188,3.179799188267101,640,88,8796093022208.0,297.1491155656722,395.970706300813,398.25,377.65,1410.0,1410.0,1410.0,1968,395.985562871845,396.1925,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g64_n8.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g64_n8.csv,1e-06
ok,,2026-04-28T18:36:43.527278Z,8192,8192,32768,bfloat16,64,16,19,32.0,20.0,2082.209716796875,36117.51953125,36.11769509315491,16117.51953125,36117.51953125,20000.0,19,19,10,11,18944.897094726562,70.07846355438232,1894.4897094726562,6.370769414034757,640,176,8796093022208.0,297.15123318247674,396.2775855028076,398.25,356.39,1410.0,1410.0,1410.0,1959,396.24223048376996,397.105,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g64_n16.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g64_n16.csv,1e-06
ok,,2026-04-28T18:37:22.103416Z,8192,8192,32768,bfloat16,64,32,19,32.0,20.0,2085.530517578125,36239.70703125,36.23983192443848,16239.70703125,36239.70703125,20000.0,19,19,10,11,18946.033569335938,140.25113582611084,1894.6033569335937,12.750103256919168,640,352,8796093022208.0,297.1334086161674,394.5608673469388,399.1,299.49,1410.0,1410.0,1410.0,1960,394.4206634117989,396.8190909090909,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g64_n32.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g64_n32.csv,1e-06
ok,,2026-04-28T18:38:00.804972Z,8192,8192,32768,bfloat16,64,64,19,32.0,20.0,2100.147216796875,36481.96875,36.48215937614441,16481.96875,36481.96875,20000.0,19,19,10,11,18945.645629882812,280.705020904541,1894.5645629882813,25.518638264049184,640,704,8796093022208.0,297.1394928517905,394.75908580183864,399.43,263.66,1410.0,1410.0,1410.0,1958,394.60576030223774,397.60045454545457,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g64_n64.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g64_n64.csv,1e-06
ok,,2026-04-28T18:38:39.755903Z,8192,8192,32768,bfloat16,64,128,19,32.0,20.0,2126.07177734375,36964.3671875,36.96455430984497,16964.3671875,36964.3671875,20000.0,19,19,10,11,18944.213989257812,561.3639640808105,1894.4213989257812,51.03308764371005,640,1408,8796093022208.0,297.16194809693815,393.4048799182422,399.69,239.35,1410.0,1410.0,1410.0,1957,393.2002863411799,395.8481818181818,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g64_n128.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g64_n128.csv,1e-06
ok,,2026-04-28T18:39:19.213753Z,8192,8192,32768,bfloat16,64,512,17,32.0,20.0,2280.67431640625,35677.13671875,35.677263259887695,15677.13671875,35677.13671875,20000.0,17,17,9,10,17049.640991210938,2041.9245910644531,1894.4045545789932,204.1924591064453,576,5120,8796093022208.0,297.1645903514101,382.0614037774375,400.28,232.14,1410.0,1410.0,1410.0,1959,386.93203019148183,334.40895,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g64_n512.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g64_n512.csv,1e-06
ok,,2026-04-28T18:39:57.544225Z,8192,8192,32768,bfloat16,64,1024,16,32.0,20.0,2489.681884765625,36853.578125,36.853689670562744,16853.578125,36853.578125,20000.0,16,16,8,9,15162.807250976562,3675.5067138671875,1895.3509063720703,408.38963487413196,512,9216,8796093022208.0,297.0162155876802,364.23375191424196,398.68,227.01,1410.0,1410.0,1410.0,1959,383.16877059721014,276.07659485094854,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g64_n1024.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g64_n1024.csv,1e-06
ok,,2026-04-28T18:40:37.259170Z,8192,8192,32768,bfloat16,64,2048,14,32.0,20.0,2888.595458984375,37975.4765625,37.975569009780884,17975.4765625,37975.4765625,20000.0,14,14,7,8,13272.587280273438,6534.282165527344,1896.0838971819196,816.785270690918,448,16384,8796093022208.0,296.9013946366002,336.73845329249616,395.25,222.03,1410.0,1410.0,1410.0,1959,376.24762461078586,255.12979359567902,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g64_n2048.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g64_n2048.csv,1e-06
ok,,2026-04-28T18:41:18.494413Z,8192,8192,32768,bfloat16,64,4096,11,32.0,20.0,3702.739013671875,38831.46484375,38.83153223991394,18831.46484375,38831.46484375,20000.0,11,11,5,6,9482.939331054688,9801.734130859375,1896.5878662109376,1633.6223551432292,320,24576,8796093022208.0,296.82250079243147,304.16385321100915,387.29,219.49,1410.0,1410.0,1410.0,1962,371.7810922406277,233.0128088768116,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/monitor/g64_n4096.csv,/home/cage/wattserve/results/two_gemm_norm_steady_window_sweep/20260428T172623Z/phase_events/g64_n4096.csv,1e-06
